time,high,low,open,volumefrom,volumeto,close,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,comments,posts,followers,points,actadd7,actadd14,actadd21,actadd28,volumefrom7,volumefrom14,volumeto7,volumeto14,large_transaction_count7,difficulty7,difficulty14,difficulty28,average_transaction_value28,closesma3,closesma5,closesma7,closesma14,closesma21,closesma28,closesma60,close_shift,block_time7,block_time14,block_time28,block_time60,block_time100,block_size7,block_size14,block_size28,block_size60,block_size100,comments3,comments5,comments7
2019-08-15,194.110000,185.350000,186.490000,2833953.910000,533152620.530000,188.130000,82627403.370000,553929727.430000,636557130.800000,504054026.270000,1883349640.610000,2387403666.870000,1239186987.700000,5461601990.490000,6700788978.190000,51901262.000000,92356596.000000,80772.000000,304058.000000,675306.000000,505947677.000000,724.000000,4.483278,8358155.000000,172.048746,2316620795583600.000000,13.464910,20987.000000,107337058.968230,286422,105599,72621,7319720,318780.285714,313586.357143,308455.095238,304281.142857,2305783.735714,2276840.613571,466434321.875714,485560202.082143,525.857143,2306385619915637.000000,2289435946851053.500000,2249439254386888.000000,2.873075,194.453333,202.182000,203.897143,214.030000,213.868571,215.404643,251.069167,186.490000,13.400753,13.392107,13.413427,13.445861,13.469862,19980.714286,20605.785714,20716.607143,23104.350000,23618.780000,286045.000000,285785.200000,285573.571429
2019-08-16,191.560000,182.650000,188.130000,2614078.680000,484514497.510000,185.350000,74004620.360000,386544186.940000,460548807.300000,470369371.310000,1447672251.140000,1918041622.450000,1091209827.980000,4338243260.640000,5429453088.630000,51935106.000000,92437239.000000,80643.000000,325185.000000,707246.000000,506654923.000000,471.000000,3.274928,8364604.000000,170.635895,2286198137986440.000000,13.398108,21163.000000,107350730.530730,286786,105690,72638,7326060,318659.142857,315454.142857,308954.809524,305311.285714,2343286.300000,2310340.817143,464979501.762857,486806397.118571,511.428571,2305874578814020.000000,2296559604445213.000000,2252499155941724.000000,2.890000,186.656667,196.012000,200.322857,211.716429,212.251905,214.120714,249.591500,188.130000,13.392150,13.401484,13.407125,13.443498,13.467488,19976.571429,20513.785714,20614.071429,23011.700000,23584.830000,286416.333333,286082.400000,285834.571429
2019-08-17,186.530000,181.830000,185.350000,1978569.540000,367239957.610000,185.610000,70531335.980000,217900831.550000,288432167.530000,425072811.160000,1019111502.160000,1444184313.320000,995151938.800000,3322954482.990000,4318106419.930000,51974706.000000,92519541.000000,82302.000000,290152.000000,633055.000000,507287978.000000,308.000000,2.231786,8371084.000000,175.764400,2342394987002110.000000,13.326902,18716.000000,107364376.155730,287012,105728,72654,7329670,315087.428571,317630.928571,309441.476190,305183.892857,2284779.061429,2321017.530714,447165064.631429,484014908.061429,496.571429,2308996316121724.500000,2304513483088673.000000,2256871382231452.000000,2.874970,186.363333,190.864000,197.410000,209.107143,211.223810,212.580000,248.275833,185.350000,13.396774,13.399921,13.408678,13.439495,13.464977,20062.000000,20250.928571,20648.357143,22915.683333,23543.450000,286740.000000,286386.600000,286103.428571
2019-08-18,196.100000,186.800000,185.610000,1997092.190000,388939845.060000,194.750000,69881410.240000,284633166.150000,354514576.390000,439846031.900000,1191267889.480000,1631113921.380000,1022541490.660000,3683893745.980000,4706435236.630000,52014305.000000,92599546.000000,80005.000000,283405.000000,610185.000000,507898163.000000,322.000000,2.269792,8377521.000000,168.955789,2267751063472870.000000,13.422157,18467.000000,107377934.655730,287141,105757,72675,7332210,313658.285714,316353.142857,308989.523810,305153.500000,2269058.552857,2332156.722857,437647987.571429,482500828.221429,492.571429,2304573041757700.000000,2303993627358974.500000,2259276113970324.500000,2.870604,188.570000,188.066000,194.345714,207.106429,210.443810,211.485714,247.039167,185.610000,13.392883,13.400545,13.406132,13.438093,13.465053,20272.428571,20281.714286,20726.750000,22777.033333,23499.180000,286979.666667,286680.400000,286366.428571
2019-08-19,206.650000,202.060000,194.750000,1972257.370000,399160484.610000,202.390000,70671412.500000,303920564.640000,374591975.120000,444156375.040000,1176635973.530000,1620792348.570000,1045491224.420000,3563428418.260000,4608919642.680000,52036898.000000,92671454.000000,71908.000000,295256.000000,709973.000000,508608136.000000,473.000000,2.680574,8383895.000000,168.312053,2281337434824760.000000,13.554213,21289.000000,107391415.718230,287427,105810,72707,7337195,305895.428571,313501.571429,308540.761905,303828.428571,2320395.744286,2292695.305714,445972868.387143,468935121.823571,497.142857,2300512273368611.500000,2302915817183633.000000,2263496159195020.500000,2.851492,194.250000,191.246000,193.065714,204.896429,210.040476,210.958571,245.880667,194.750000,13.425385,13.411500,13.414082,13.438875,13.465541,20431.714286,20278.785714,20807.857143,22662.650000,23485.430000,287193.333333,286957.600000,286643.000000
2019-08-20,205.510000,196.140000,202.390000,1927843.240000,379364434.350000,196.780000,66228733.330000,290890253.430000,357118986.760000,414087174.570000,1235881123.100000,1649968297.670000,1004760291.630000,3867135058.750000,4871895348.410000,52058919.000000,92751940.000000,80486.000000,304959.000000,719620.000000,509327756.000000,533.000000,3.780517,8390327.000000,167.119215,2245208060847130.000000,13.434769,21151.000000,107405038.468230,287748,105896,72736,7343280,303432.285714,310531.428571,307262.238095,304161.142857,2307476.884286,2236854.409286,439982127.347143,452288439.399286,504.142857,2289573214164550.000000,2298959125103463.500000,2265184621066591.500000,2.873992,197.973333,192.976000,191.357143,202.807857,209.404286,210.420000,244.228000,202.390000,13.424759,13.414223,13.417471,13.435375,13.465777,20520.142857,20256.428571,20878.392857,22632.250000,23481.610000,287438.666667,287222.800000,286939.571429
2019-08-21,188.650000,183.690000,196.780000,2127105.530000,398264906.150000,187.230000,73649672.780000,454965408.160000,528615080.940000,436676665.680000,1374739772.460000,1811416440.010000,1102285806.940000,4714058241.340000,5816344048.280000,52084145.000000,92840370.000000,88430.000000,316420.000000,718642.000000,510046398.000000,483.000000,2.727070,8396776.000000,166.428527,2228614257230620.000000,13.390819,21228.000000,107418668.905730,287997,105972,72762,7348320,302776.428571,310925.500000,308328.238095,305857.571429,2207271.494286,2218994.132143,421519535.117143,442349315.425000,473.428571,2281160676706790.000000,2293561021994862.500000,2265742075057672.500000,2.901725,195.466667,193.352000,191.462857,200.033571,207.909048,209.372857,242.189000,196.780000,13.427411,13.418597,13.416222,13.435569,13.463838,20428.714286,20216.285714,20700.500000,22620.516667,23463.870000,287724.000000,287465.000000,287219.000000
2019-08-22,193.590000,186.020000,187.230000,2403445.860000,457766243.420000,190.460000,82008095.390000,333368726.010000,415376821.400000,460279671.000000,1303563890.510000,1763843561.500000,1197646031.430000,4079286414.040000,5276932443.570000,52102852.000000,92912140.000000,71770.000000,305382.000000,722188.000000,510768586.000000,494.000000,2.827452,8403176.000000,161.511495,2180013965025390.000000,13.497578,21494.000000,107432126.655730,288274,106038,72787,7353365,302965.571429,310872.928571,310046.095238,307082.714286,2145770.344286,2225777.040000,410750052.672857,438592187.274286,440.571429,2261645415198474.500000,2284015517557055.500000,2264709024803489.000000,2.932339,191.490000,194.322000,191.795714,197.846429,206.618571,208.350357,240.243000,187.230000,13.432078,13.416415,13.412879,13.435561,13.465280,20501.142857,20240.928571,20473.928571,22606.366667,23436.700000,288006.333333,287717.400000,287483.571429
2019-08-23,197.590000,192.910000,190.460000,2267870.620000,441028157.590000,194.470000,81667573.430000,272638797.540000,354306370.970000,447084455.010000,1172602746.310000,1619687201.310000,1184550675.840000,3583940409.160000,4768491086.950000,52120140.000000,92986530.000000,74390.000000,312714.000000,718554.000000,511487140.000000,555.000000,2.755322,8409644.000000,165.634674,2212620050335210.000000,13.358435,21119.000000,107445842.093230,288517,106107,72812,7358145,301184.000000,309921.571429,310697.428571,307012.107143,2096312.050000,2219799.175000,404537718.398571,434758610.080714,452.571429,2251134259819727.250000,2278504419316873.500000,2265829877397223.000000,2.873184,190.720000,194.266000,193.098571,196.710714,205.510476,207.463571,238.299167,190.460000,13.426410,13.409280,13.411589,13.434477,13.465404,20494.857143,20235.714286,20533.785714,22554.033333,23394.020000,288262.666667,287992.600000,287730.857143
2019-08-24,192.550000,187.980000,194.470000,2224615.220000,424955603.880000,191.020000,76063543.190000,217055536.990000,293119082.080000,421257787.070000,1077918194.370000,1499175981.440000,1047822926.510000,3321303408.180000,4369126332.780000,52147292.000000,93064820.000000,78290.000000,297543.000000,672720.000000,512159860.000000,303.000000,2.067568,8415959.000000,162.964342,2229803360819970.000000,13.682768,19992.000000,107459130.530730,288711,106161,72828,7361835,302239.857143,308663.642857,312500.571429,307641.071429,2131461.432857,2208120.247143,412782810.722857,429973937.677143,451.857143,2235049741793707.250000,2272023028957715.500000,2265314644918253.500000,2.866130,191.983333,191.992000,193.871429,195.640714,204.028571,206.885714,236.213333,194.470000,13.477248,13.437011,13.423912,13.438311,13.466013,20677.142857,20369.571429,20613.678571,22437.900000,23328.450000,288500.666667,288249.400000,287973.571429
2019-08-25,191.270000,185.800000,191.020000,1972154.530000,368020206.970000,186.610000,69301473.260000,193281503.440000,262582976.700000,407274417.850000,1007416934.530000,1414691352.380000,1026308696.460000,3142689627.250000,4168998321.840000,52179269.000000,93142497.000000,77677.000000,295057.000000,664225.000000,512824085.000000,299.000000,2.062029,8422531.000000,164.714795,2165281380344860.000000,13.145640,22497.000000,107472943.468230,288937,106223,72847,7366120,303904.428571,308781.357143,312203.571429,307718.250000,2127898.910000,2198478.731429,409794290.995714,423721139.283571,448.571429,2220411215632562.750000,2262492128695131.500000,2263096658838010.500000,2.871014,190.700000,189.958000,192.708571,193.527143,202.307143,206.010000,233.749333,191.020000,13.437746,13.415315,13.415607,13.433285,13.463299,21252.857143,20762.642857,20800.250000,22358.966667,23296.530000,288721.666667,288487.200000,288230.142857
2019-08-26,192.580000,187.290000,186.610000,2438507.080000,459497798.690000,188.430000,73620680.700000,290782879.040000,364403561.630000,426903589.880000,1267433974.880000,1694337566.640000,1061255276.450000,3862215956.530000,4923471232.990000,52196752.000000,93211440.000000,68943.000000,309069.000000,734108.000000,513558193.000000,457.000000,2.767699,8428894.000000,165.531896,2246441107865090.000000,13.571047,24261.000000,107486439.718230,289181,106293,72873,7370960,305877.714286,305886.571429,310960.285714,307875.000000,2194506.011429,2257450.877857,418413907.292857,432193387.840000,446.285714,2215426026066895.750000,2257969149717753.500000,2263727079922615.500000,2.865871,188.686667,190.198000,190.714286,191.890000,200.169048,205.208929,231.991333,186.610000,13.440151,13.432768,13.416504,13.433977,13.464054,21677.428571,21054.571429,20947.714286,22340.583333,23308.830000,288943.000000,288724.000000,288480.714286
2019-08-27,188.860000,184.380000,188.430000,2171550.340000,406355468.770000,187.130000,64631979.260000,182175841.790000,246807819.170000,394366233.380000,983982915.090000,1378349150.340000,983561526.400000,3110763300.310000,4094324826.710000,52215495.000000,93276514.000000,65074.000000,308163.000000,735499.000000,514293692.000000,411.000000,2.502224,8435309.000000,159.982048,2154569583375530.000000,13.467571,22149.000000,107499979.905730,289369,106339,72902,7374715,306335.428571,304883.857143,309132.761905,307030.535714,2229321.311429,2268399.097857,422269769.352857,431125948.350000,428.857143,2202477672142381.500000,2246025443153465.750000,2260471729564935.000000,2.858662,187.390000,189.532000,189.335714,190.346429,198.317143,204.387143,229.949833,188.430000,13.444837,13.434798,13.423017,13.433280,13.463428,21820.000000,21170.071429,21005.642857,22232.733333,23311.330000,289162.333333,288943.000000,288712.285714
2019-08-28,179.190000,167.820000,187.130000,2582484.870000,446690201.750000,172.970000,76608421.650000,370510616.820000,447119038.470000,414609512.050000,1274135521.390000,1688745035.170000,1066876059.290000,4078345924.710000,5145221984.000000,52231619.000000,93345927.000000,69413.000000,303064.000000,708383.000000,515002075.000000,500.000000,3.108117,8441719.000000,161.830409,2181491082374340.000000,13.480106,21543.000000,107513598.030730,289632,106428,72919,7379995,304427.428571,303601.928571,308759.476190,307353.035714,2294375.502857,2250823.498571,429187668.724286,425353601.920714,431.285714,2195745790020055.750000,2238453233363422.750000,2259299349807912.500000,2.867885,182.843333,185.232000,187.298571,189.380714,195.788571,202.756429,227.536333,187.130000,13.457592,13.442502,13.422764,13.434151,13.462139,21865.000000,21146.857143,21044.607143,22238.883333,23277.260000,289394.000000,289166.000000,288945.857143
2019-08-29,170.490000,165.930000,172.970000,2874572.180000,485722262.140000,168.970000,73815347.110000,314979122.920000,388794470.030000,456293906.090000,1253857215.650000,1710151123.430000,1163921917.640000,4020601051.730000,5184522971.060000,52251769.000000,93413435.000000,67508.000000,308536.000000,711563.000000,515713638.000000,560.000000,3.322958,8448212.000000,167.633772,2230133398384300.000000,13.303604,21323.000000,107527351.468230,289914,106513,72941,7385490,304878.000000,303921.785714,308874.619048,308754.071429,2361679.262857,2253724.803571,433181385.684286,421965719.178571,440.714286,2202905709071328.500000,2232275562134901.500000,2260855754492977.500000,2.858155,176.356667,180.822000,184.228571,188.012143,193.307143,201.021071,225.510000,172.970000,13.429882,13.430980,13.411543,13.431771,13.458921,21840.571429,21170.857143,20888.321429,22250.216667,23251.000000,289638.333333,289406.600000,289180.142857
2019-08-30,171.130000,167.780000,168.970000,2318290.340000,390733590.910000,168.540000,63661527.120000,248945537.910000,312607065.030000,363639616.910000,972257495.190000,1335897112.110000,965804533.430000,3348019270.680000,4313823804.100000,52270934.000000,93473906.000000,60471.000000,288571.000000,699309.000000,516412947.000000,516.000000,3.256006,8454626.000000,168.190394,2265128328317620.000000,13.467644,21066.000000,107540974.093230,290120,106568,72962,7389450,301429.000000,301306.500000,307090.714286,308380.321429,2368882.080000,2232597.065000,425996447.587143,415267082.992857,435.142857,2210406891640244.250000,2230770575729985.750000,2263665090087599.500000,2.876150,170.160000,177.208000,180.524286,186.811429,191.315238,199.263929,223.416667,168.970000,13.445483,13.435947,13.418716,13.432459,13.458666,21833.000000,21163.928571,20838.857143,22140.666667,23205.330000,289888.666667,289643.200000,289409.142857
2019-08-31,174.110000,167.370000,168.540000,2480615.090000,427119799.140000,172.180000,64803204.090000,214787587.040000,279590791.130000,395852429.730000,1000995019.760000,1396847447.770000,1516919650.160000,3327560072.420000,4844479722.580000,52280314.000000,93533457.000000,59551.000000,282010.000000,664545.000000,517077492.000000,383.000000,3.960142,8461046.000000,166.552375,2241594134506920.000000,13.458794,19887.000000,107554554.843230,290244,106599,72978,7391865,299210.000000,300724.928571,305512.428571,309177.928571,2405453.490000,2268457.461429,426305618.338571,419544214.530714,446.571429,2212091287881237.250000,2223570514837472.000000,2264041998963072.500000,2.951741,169.896667,173.958000,177.832857,185.852143,189.704762,197.479643,221.426333,168.540000,13.413487,13.445368,13.422644,13.432141,13.456751,21818.000000,21247.571429,20749.250000,22036.816667,23149.920000,290092.666667,289855.800000,289628.142857
2019-09-01,175.830000,171.140000,172.180000,1965280.890000,336725399.460000,171.340000,57923116.440000,250887872.730000,308810989.180000,367303103.490000,881065891.310000,1248368994.790000,1676401260.180000,3086062550.120000,4762463810.300000,52296403.000000,93588737.000000,55280.000000,275911.000000,673133.000000,517750625.000000,314.000000,2.310240,8467448.000000,165.096538,2227939226761990.000000,13.494766,20133.000000,107568118.468230,290313,106618,72986,7393230,296474.857143,300189.642857,304679.190476,308271.392857,2404471.541429,2266185.225714,421834931.551428,415814611.273571,448.714286,2221042408797970.000000,2220726812215266.250000,2262360219787120.500000,2.966373,170.686667,170.800000,175.651429,184.180000,187.568571,195.643214,219.245667,172.180000,13.463362,13.450554,13.425549,13.432005,13.456557,21480.285714,21366.571429,20824.142857,21987.800000,23094.850000,290225.666667,290044.600000,289824.714286
2019-09-02,183.340000,178.250000,171.340000,2601802.170000,465121246.900000,178.770000,59179123.370000,289073292.450000,348252414.030000,389420577.900000,1188068611.260000,1577489187.370000,1647225506.950000,3872001881.720000,5519227388.670000,52306594.000000,93646475.000000,57738.000000,319697.000000,742104.000000,518492729.000000,463.000000,2.668987,8473880.000000,167.033061,2243349335595350.000000,13.430571,22051.000000,107581748.655730,290525,106691,73007,7397700,297993.142857,301935.428571,303255.428571,307718.500000,2427799.411429,2311152.711429,422638281.295714,420526094.294286,449.571429,2220600727045150.000000,2218013376556022.750000,2260464596869828.000000,2.907977,174.096667,171.960000,174.271429,182.492857,186.017143,193.694643,217.509667,171.340000,13.443294,13.441722,13.426611,13.431253,13.458509,21164.571429,21421.000000,20849.892857,21977.350000,23084.820000,290360.666667,290223.200000,290016.714286
2019-09-03,183.710000,177.650000,178.770000,2690624.560000,481710411.960000,179.030000,58843240.240000,401315679.990000,460158920.230000,405793929.250000,1240066788.260000,1645860719.300000,1219958935.340000,4070667199.390000,5290626134.730000,52322838.000000,93712500.000000,66025.000000,303295.000000,735643.000000,519228372.000000,501.000000,3.833839,8480281.000000,168.472283,2273744050108080.000000,13.496250,21631.000000,107595232.343230,290854,106770,73035,7403665,297297.714286,301816.571429,302355.142857,306174.000000,2501952.871429,2365637.091429,433403273.180000,427836521.266429,462.428571,2237625650864085.750000,2220051661503233.750000,2259505393303348.500000,2.918778,176.380000,173.972000,173.114286,181.225000,184.602381,192.016429,215.693167,178.770000,13.447391,13.446114,13.430168,13.430519,13.459054,21090.571429,21455.285714,20855.857143,21922.300000,23082.790000,290564.000000,290411.200000,290228.857143
2019-09-04,179.740000,173.910000,179.030000,2241155.380000,392142478.160000,174.970000,51673162.220000,271492580.180000,323165742.410000,381467630.840000,966747398.710000,1348215027.800000,1044151617.640000,3241775715.240000,4285927332.870000,52338867.000000,93771341.000000,58841.000000,296004.000000,699307.000000,519927679.000000,476.000000,2.995302,8486673.000000,164.782469,2226922521499260.000000,13.514317,20682.000000,107608696.655730,291342,106870,73061,7411695,296289.142857,300358.285714,301164.333333,305641.892857,2453191.515714,2373783.509286,425610741.238571,427399204.981429,459.000000,2244115856453360.000000,2219930823236707.750000,2256745922615785.000000,2.928745,177.590000,175.258000,173.400000,180.349286,184.053810,190.191429,213.809833,179.030000,13.452278,13.454935,13.436766,13.433655,13.459070,20967.571429,21416.285714,20816.285714,21824.300000,23022.150000,290907.000000,290655.600000,290473.142857
2019-09-05,175.020000,171.010000,174.970000,2421245.320000,420446421.800000,173.650000,61565414.300000,369876385.840000,431441800.140000,382058669.620000,947848124.600000,1329906795.950000,1072292851.610000,3316495770.350000,4388788620.220000,52353390.000000,93839592.000000,68251.000000,326385.000000,752091.000000,520679770.000000,395.000000,2.495260,8493122.000000,166.964801,2237012425336590.000000,13.398108,21712.000000,107622328.468230,291467,106859,73082,7413195,298839.000000,301858.500000,302227.523810,306365.714286,2388430.535714,2375054.899286,416285621.190000,424733503.437143,435.428571,2245098574589401.500000,2224002141830365.250000,2254008829693710.500000,2.890653,175.883333,175.552000,174.068571,179.148571,183.364286,188.497500,211.596000,174.970000,13.465779,13.447830,13.432123,13.434816,13.456827,21023.142857,21431.857143,20836.392857,21758.783333,22982.750000,291221.000000,290900.200000,290695.000000
2019-09-06,170.220000,166.510000,173.650000,3184658.050000,538470021.170000,169.080000,57770784.360000,589262576.330000,647033360.690000,382108668.510000,1267554008.550000,1649662677.060000,1089490493.960000,4253983852.560000,5343474348.200000,52370750.000000,93904645.000000,65053.000000,320380.000000,751351.000000,521431121.000000,397.000000,2.660786,8499505.000000,160.822044,2177120235756430.000000,13.537449,22021.000000,107635890.218230,291964,106966,73105,7421415,303383.142857,302406.071429,301998.714286,306163.821429,2512197.351429,2440539.715714,437390825.512857,431693636.550000,418.428571,2232525989937802.750000,2221466440789023.750000,2249985430052948.500000,2.881283,172.566667,175.100000,174.145714,177.335000,182.589524,187.022857,209.194333,173.650000,13.475751,13.460617,13.434949,13.436112,13.459999,21159.571429,21496.285714,20866.000000,21609.416667,22942.260000,291591.000000,291230.400000,290958.428571
2019-09-07,180.150000,171.020000,169.080000,3194413.620000,569095905.520000,178.150000,57802951.620000,564160604.610000,621963556.220000,413087844.010000,1244900418.940000,1657988262.950000,1177946389.950000,4222787806.620000,5400734196.570000,52384729.000000,93959363.000000,54718.000000,284447.000000,663346.000000,522094467.000000,391.000000,3.154287,8505933.000000,169.474776,2277902366398620.000000,13.440952,19514.000000,107649491.780730,292212,107000,73116,7425020,303731.285714,301470.642857,301727.047619,305067.142857,2614168.570000,2509811.030000,457673126.424286,441989372.381429,419.571429,2237712880208045.750000,2224902084044641.500000,2248462556501178.500000,2.904248,173.626667,174.976000,174.998571,176.415714,182.234286,186.028214,207.027833,169.080000,13.473202,13.443344,13.440178,13.436996,13.457293,21106.285714,21462.142857,20915.857143,21543.650000,22880.300000,291881.000000,291567.800000,291239.571429
2019-09-08,182.680000,176.950000,178.150000,2882843.480000,523928398.410000,181.740000,58117366.050000,608525944.920000,666643310.970000,422793753.210000,1215471642.360000,1638265395.560000,1140989372.600000,4126165127.560000,5267154500.160000,52398276.000000,94013831.000000,54468.000000,279926.000000,663074.000000,522757541.000000,408.000000,2.617161,8512335.000000,169.280791,2283717144207410.000000,13.490705,19207.000000,107663009.405730,292512,107022,73128,7428870,304304.857143,300389.857143,301561.380952,304585.607143,2745248.940000,2574860.240714,484416411.988571,453125671.770000,433.000000,2245681154128820.000000,2233361781463394.750000,2247926955079263.250000,2.912234,176.323333,175.518000,176.484286,176.067857,181.614762,184.797500,205.243333,178.150000,13.472622,13.467992,13.441653,13.436871,13.458792,20974.000000,21227.142857,20994.892857,21490.166667,22838.410000,292229.333333,291899.400000,291553.714286
2019-09-09,183.090000,177.930000,181.740000,3080423.660000,556683991.040000,180.720000,67411162.370000,452251107.840000,519662270.210000,469065537.000000,1351441315.750000,1820506852.750000,1278555275.320000,4290051443.020000,5568606718.340000,52413614.000000,94076202.000000,62371.000000,316920.000000,743801.000000,523501342.000000,435.000000,2.942915,8518769.000000,167.072177,2243436776431830.000000,13.427950,21392.000000,107676531.093230,292727,107055,73142,7432195,303908.142857,300950.642857,302593.000000,303418.607143,2813623.438571,2620711.425000,497496804.008571,460067542.652143,429.000000,2245693645676888.500000,2233147186361019.500000,2245558168039386.500000,2.930913,180.203333,176.668000,176.762857,175.517143,180.582857,183.703571,203.780500,181.740000,13.472247,13.457771,13.445269,13.436951,13.457340,20879.857143,21022.214286,21038.392857,21380.050000,22800.460000,292483.666667,292176.400000,291868.285714
2019-09-10,180.250000,177.020000,180.720000,2531620.580000,455561042.400000,179.950000,59036619.380000,223118381.850000,282154999.430000,434575384.670000,1083885484.040000,1518460868.720000,1149580906.640000,3483396945.680000,4632977852.330000,52431642.000000,94133058.000000,56856.000000,296903.000000,677719.000000,524179061.000000,311.000000,2.439103,8525157.000000,167.167505,2260805062292890.000000,13.524190,19759.000000,107690027.655730,293022,107118,73153,7436995,302995.000000,300146.357143,302209.380952,302515.107143,2790908.584286,2646430.727857,493761179.785714,463582226.482857,401.857143,2243845218846147.250000,2240735434855116.500000,2243380439004291.250000,2.921083,180.803333,177.928000,176.894286,175.004286,179.781429,182.675357,202.188500,180.720000,13.476239,13.461815,13.448306,13.435203,13.457296,20612.428571,20851.500000,21010.785714,21336.533333,22754.850000,292753.666667,292487.400000,292178.000000
2019-09-11,184.700000,177.480000,179.950000,2621413.360000,467382995.550000,178.290000,63631870.380000,355332046.660000,418963917.040000,389167282.800000,1377641105.110000,1766808387.910000,1072663936.390000,4550429813.240000,5623093747.840000,52446322.000000,94193131.000000,60073.000000,295326.000000,693753.000000,524872814.000000,379.000000,2.930178,8531594.000000,168.544710,2262207308283400.000000,13.422001,19800.000000,107703574.968230,293279,107182,73168,7441540,302898.142857,299593.642857,301204.904762,301597.785714,2845231.152857,2649211.334286,504509825.127143,465060283.182857,388.000000,2248885902672452.750000,2246500879562906.250000,2242477056463164.500000,2.897340,179.653333,179.770000,177.368571,175.384286,179.355714,182.382500,200.676833,179.950000,13.463051,13.457664,13.450083,13.435264,13.454897,20486.428571,20727.000000,20936.928571,21370.433333,22699.510000,293009.333333,292750.400000,292454.714286
2019-09-12,184.180000,180.840000,178.290000,2237403.820000,405074680.200000,181.050000,69786088.220000,179662536.000000,249448622.410000,371557841.980000,867328452.880000,1238886294.860000,1011328438.810000,2987814678.690000,3999143117.510000,52465610.000000,94258374.000000,65243.000000,301353.000000,712122.000000,525584936.000000,322.000000,2.437453,8538030.000000,173.432173,2328303337077470.000000,13.424864,20314.000000,107717215.343230,293318,107211,73190,7443205,299322.142857,299080.571429,301013.047619,301501.178571,2818968.081429,2603699.308571,502313862.041429,459299741.615714,377.571429,2261927461492578.500000,2253513018040990.000000,2242894290087945.750000,2.824275,179.763333,180.350000,178.425714,176.247143,178.907619,182.129643,199.917000,178.290000,13.466873,13.466326,13.448653,13.438344,13.454153,20286.714286,20654.928571,20912.892857,21389.016667,22649.680000,293206.333333,292971.600000,292719.142857
2019-09-13,183.070000,179.440000,181.050000,2083933.120000,378265276.570000,181.520000,65042809.110000,208900139.170000,273942948.280000,353131663.640000,899670794.350000,1252802457.990000,981081937.120000,3183625698.930000,4164707636.040000,52484460.000000,94316092.000000,57718.000000,270784.000000,613217.000000,526198153.000000,334.000000,3.486465,8544343.000000,169.522083,2319702365297210.000000,13.683777,17954.000000,107730587.343230,293628,107255,73203,7447730,292237.000000,297810.071429,299016.380952,299558.285714,2661721.662857,2586959.507143,479427469.955714,458409147.734286,368.571429,2282296337141261.500000,2257411163539532.000000,2244090869634758.750000,2.831830,180.286667,180.306000,180.202857,177.174286,178.290952,181.992857,199.139333,181.050000,13.487777,13.481764,13.458855,13.439562,13.455970,19705.714286,20432.642857,20798.285714,21077.766667,22595.130000,293408.333333,293194.800000,292956.857143
2019-09-14,188.960000,180.780000,181.520000,2542328.140000,479618318.720000,188.650000,72230874.180000,270618547.620000,342849421.800000,393687665.180000,1173316041.780000,1567003706.960000,1101608056.360000,3900840368.460000,5002448424.820000,52501377.000000,94369825.000000,53733.000000,271532.000000,619710.000000,526817863.000000,283.000000,2.195703,8550783.000000,172.935581,2319334978956500.000000,13.411555,17794.000000,107744211.093230,293797,107290,73213,7450545,290392.000000,297061.642857,297777.761905,298893.285714,2568566.594286,2591367.582143,466644957.555714,462159041.990000,353.142857,2288215281792387.000000,2262964081000216.500000,2243267297918844.250000,2.830541,183.740000,181.892000,181.702857,178.350714,178.178095,182.101429,198.972667,181.520000,13.483577,13.478390,13.461879,13.435200,13.456165,19460.000000,20283.142857,20765.357143,20871.933333,22539.200000,293581.000000,293408.800000,293183.285714
2019-09-15,190.070000,186.150000,188.650000,2291762.320000,433702078.270000,189.240000,68198808.900000,226769043.550000,294967852.450000,428126355.150000,1008739176.050000,1436865531.200000,1138150711.610000,3422327688.590000,4560478400.200000,52518568.000000,94426065.000000,56240.000000,277975.000000,621696.000000,527439559.000000,307.000000,2.634931,8557160.000000,171.332791,2320624192375040.000000,13.544542,18289.000000,107757733.718230,293908,107321,73229,7452830,290113.285714,297209.071429,296964.333333,298699.357143,2484126.428571,2614687.684286,453755483.250000,469085947.619286,338.714286,2293487717244905.500000,2269584435686863.000000,2245155623951064.500000,2.843582,186.470000,183.750000,182.774286,179.629286,178.303333,181.904643,198.603667,188.650000,13.491268,13.481945,13.466249,13.435245,13.455447,19328.857143,20151.428571,20759.000000,20751.533333,22495.170000,293777.666667,293586.000000,293382.714286
