time,high,low,open,volumefrom,volumeto,close,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,comments,posts,followers,points,actadd7,actadd14,actadd21,actadd28,volumefrom7,volumefrom14,volumeto7,volumeto14,large_transaction_count7,difficulty7,difficulty14,difficulty28,average_transaction_value28,closesma3,closesma5,closesma7,closesma14,closesma21,closesma28,closesma60,close_shift,block_time7,block_time14,block_time28,block_time60,block_time100,block_size7,block_size14,block_size28,block_size60,block_size100,comments3,comments5,comments7
2019-09-29,8265.990000,7943.330000,8223.650000,28053.510000,226712656.150000,8065.260000,331069647.950000,1102054950.620000,1433124598.580000,1162996619.750000,2374695957.240000,3537692576.990000,3636586133.570000,7848378545.090000,11484964759.309999,546491808.000000,573736514.000000,309604.000000,581939.000000,285542.000000,460144864.000000,10541.000000,2.124429,597187.000000,86832693.109964,12759819404408.800781,631.133333,899054.000000,17964821.044972,298386,108245,73505,7527610,737615.571429,748291.642857,749995.190476,746887.285714,59490.215714,42108.407143,508336467.800000,379307538.962857,15949.285714,12281273949388.771484,12085934454092.285156,11515523760294.082031,2.992278,8163.423333,8202.446000,8464.195714,9311.852143,9639.767143,9850.422143,10256.072333,8223.650000,598.811488,569.649244,557.370784,566.975249,564.512999,1052045.714286,1037647.000000,1014826.500000,1028254.733333,1059670.660000,298168.666667,297933.400000,297607.142857
2019-09-30,8372.240000,7736.960000,8065.260000,50440.100000,407250929.380000,8314.620000,503300827.280000,2060318269.640000,2563619096.920000,1479910899.180000,3613705465.760000,5093616364.940000,4382466168.020000,11564978983.000000,15947445151.020000,546857970.000000,574110494.000000,373980.000000,759048.000000,311396.000000,460456260.000000,16110.000000,3.556451,597317.000000,83523403.378694,12759819404408.800781,656.139535,1150525.000000,17966446.044972,298743,108316,73529,7533555,739605.000000,745256.857143,748489.666667,747191.357143,61940.527143,43755.423571,519693445.251429,388351707.633571,16362.714286,12405448870190.626953,12148021914493.214844,11586517429605.810547,3.017903,8201.176667,8175.976000,8267.055714,9172.054286,9544.516667,9776.390714,10221.152833,8065.260000,583.706264,578.789281,560.620700,567.776156,565.084752,1038732.285714,1044474.571429,1018210.821429,1028249.316667,1059083.030000,298433.666667,298194.000000,297920.857143
2019-10-01,8537.600000,8212.010000,8314.620000,42368.000000,355446344.410000,8326.640000,402234082.550000,1591004078.290000,1993238160.840000,1311696182.060000,3087768660.600000,4399464842.660000,3942917419.660000,10024672127.600000,13967589547.250000,547247604.000000,574513702.000000,403208.000000,792546.000000,337244.000000,460793504.000000,15387.000000,3.435910,597460.000000,90484477.470372,12759819404408.800781,605.661972,1120068.000000,17968233.544972,299058,108383,73544,7538755,729416.428571,744102.071429,746568.857143,746004.214286,50591.487143,45233.089286,415490616.758571,397885987.797857,15659.428571,12529623790992.486328,12210109374894.142578,11657511098917.541016,3.040349,8235.506667,8226.306000,8236.212857,9038.341429,9459.620476,9694.302857,10184.447000,8314.620000,591.949183,580.670870,563.477383,569.368538,566.376483,1032510.857143,1041785.714286,1019350.607143,1029696.866667,1058489.680000,298729.000000,298461.400000,298209.714286
2019-10-02,8403.510000,8186.300000,8326.640000,24785.210000,205325219.190000,8391.520000,343538087.650000,978549664.530000,1322087752.180000,1133470382.330000,2151925248.900000,3285395715.150000,4195709734.800000,7763834052.250000,11959543870.959999,547604512.000000,574895744.000000,382042.000000,734492.000000,326557.000000,461120061.000000,12289.000000,2.589176,597608.000000,93847324.568229,12759819404408.800781,583.959184,1005967.000000,17970083.544972,299271,108426,73569,7542585,716472.000000,733206.142857,742430.380952,744721.678571,43457.261429,45450.606429,354551538.987143,396716565.696429,13906.285714,12653798711794.343750,12272196835295.074219,11728504768229.269531,2.999939,8344.260000,8264.338000,8228.291429,8911.780000,9375.168571,9615.957143,10143.965500,8326.640000,597.098191,587.748467,561.576190,570.756036,567.334029,1018429.857143,1037218.714286,1013206.785714,1032337.450000,1056391.250000,299024.000000,298726.000000,298471.285714
2019-10-03,8434.630000,8105.020000,8391.520000,30435.910000,250685863.870000,8246.300000,345093471.360000,1090910860.980000,1436004332.350000,1073258666.280000,2420498258.630000,3493756924.910000,3717656916.600000,7828215970.980000,11545872887.580000,547956967.000000,575269612.000000,373868.000000,723661.000000,326514.000000,461446575.000000,16161.000000,2.473145,597755.000000,93578459.569151,12759819404408.800781,585.636986,1038093.000000,17971921.044972,299569,108468,73577,7546815,709363.714286,730719.857143,739980.380952,743344.321429,36323.081429,44361.327857,297133101.008571,381982453.644286,13846.714286,12759819404408.800781,12334284295696.000000,11799498437540.996094,2.962333,8321.486667,8268.868000,8252.764286,8766.442143,9271.232381,9533.462143,10098.422000,8391.520000,608.423642,587.751206,564.017711,571.853500,567.253778,1028052.142857,1032483.142857,1013825.035714,1035888.733333,1054314.540000,299299.333333,299005.400000,298735.285714
2019-10-04,8267.110000,8021.300000,8246.300000,26268.190000,214500278.910000,8168.050000,362088267.930000,934379832.360000,1296468181.980000,1108416310.350000,2060793052.320000,3169209281.000000,3473673916.510000,7303376551.380000,10777050467.889999,548302189.000000,575652621.000000,383009.000000,733685.000000,337222.000000,461783797.000000,13232.000000,2.136234,597902.000000,94825004.189918,12759819404408.800781,577.938356,1086928.000000,17973758.544972,299732,108510,73598,7550020,711150.428571,728962.500000,737613.285714,740372.392857,33164.730000,44742.625000,272015467.868571,382073242.597857,13536.142857,12759819404408.798828,12396371756096.927734,11870492106852.724609,2.923462,8268.623333,8289.426000,8248.005714,8622.990000,9166.268571,9456.967143,10037.756833,8246.300000,597.406112,588.302041,565.146538,571.430289,567.817857,1026838.571429,1035816.428571,1013663.964286,1034345.816667,1052775.340000,299524.000000,299274.600000,298990.142857
2019-10-05,8232.250000,8052.510000,8168.050000,17371.630000,141685742.420000,8172.480000,307945993.010000,677701514.680000,985647507.690000,907966123.890000,1739251502.440000,2647217626.330000,3050089916.630000,6494053487.560000,9544143404.190001,548621165.000000,576000183.000000,347562.000000,658270.000000,326683.000000,462110480.000000,9951.000000,1.530006,598060.000000,100564203.301081,12759819404408.800781,544.955414,885488.000000,17975733.544972,299971,108554,73616,7553960,711948.714286,727890.000000,736445.761905,740910.535714,31388.935714,44707.142143,257372433.475714,379375542.811429,13381.571429,12759819404408.800781,12458459216497.859375,11941485776164.453125,2.906604,8195.610000,8260.998000,8240.695714,8493.282857,9061.836190,9374.128571,9982.846500,8168.050000,597.917826,589.891497,564.086700,571.636317,567.202376,1026589.000000,1035870.285714,1012251.571429,1030015.700000,1049297.050000,299757.333333,299520.200000,299247.142857
2019-10-06,8221.030000,7822.650000,8172.480000,30026.910000,239636660.010000,7868.310000,349583190.750000,1132737093.440000,1482320284.190000,882903773.250000,2198068027.450000,3080971800.700000,3018865262.790000,7707567980.280000,10726433243.070000,548894948.000000,576312609.000000,312426.000000,584930.000000,277613.000000,462388093.000000,12260.000000,1.929253,598209.000000,94266114.718750,12759819404408.800781,581.364865,813034.000000,17977596.044972,300404,108611,73633,7560140,712376.000000,724995.785714,736319.761905,740590.392857,31670.850000,45580.532857,259218719.741429,383777593.770714,13627.142857,12759819404408.800781,12520546676898.785156,12012479445476.183594,2.888573,8069.613333,8169.332000,8212.560000,8338.377857,8945.421429,9282.965357,9914.413667,8172.480000,590.808045,594.809766,567.576801,571.946346,567.765098,1014300.428571,1033173.071429,1016032.357143,1024659.783333,1044872.510000,300035.666667,299789.400000,299535.428571
2019-10-07,8326.010000,7798.090000,7868.310000,39653.140000,321239400.730000,8215.110000,481468209.440000,1606737748.610000,2088205958.050000,1463102875.890000,3283951118.580000,4747053994.470000,4456508145.320000,10601174240.910000,15057682304.070000,549279213.000000,576698285.000000,385676.000000,760241.000000,328803.000000,462716896.000000,12378.000000,2.123256,598364.000000,98334573.263341,12759819404408.800781,557.311688,1005810.000000,17979533.544972,300574,108671,73646,7563665,712546.428571,726075.714286,734353.380952,739503.857143,30129.855714,46035.191429,246931358.505714,383312401.878571,13094.000000,12759819404408.800781,12582634137299.714844,12083473114787.912109,2.865518,8085.300000,8134.050000,8198.344286,8232.700000,8847.484286,9207.973571,9851.618833,7868.310000,576.689781,580.198022,566.540888,571.120216,568.385903,993626.857143,1016179.571429,1013030.392857,1020767.350000,1043444.100000,300316.333333,300050.000000,299797.000000
2019-10-08,8354.190000,8126.710000,8215.110000,21060.160000,173334218.050000,8191.870000,442138734.570000,1000828200.660000,1442966935.230000,1260341727.140000,2356024491.640000,3616366218.790000,3872341021.260000,8320942824.010000,12193283845.270000,549649338.000000,577082084.000000,383799.000000,743943.000000,336354.000000,463053250.000000,14956.000000,2.536864,598526.000000,102923047.980369,12759819404408.800781,532.465839,966500.000000,17981558.544972,300693,108694,73657,7565705,705603.142857,717509.785714,731269.095238,736327.428571,27085.878571,38838.682857,220915340.454286,318202978.606429,13032.428571,12759819404408.798828,12644721597700.642578,12154466784099.638672,2.827714,8091.763333,8123.164000,8179.091429,8207.652143,8751.924762,9139.488214,9790.396500,8215.110000,566.233190,579.091186,568.610603,570.191451,568.041091,971688.571429,1002099.714286,1013353.857143,1017599.366667,1043074.120000,300557.000000,300274.800000,300030.571429
2019-10-09,8697.560000,8132.740000,8191.870000,47097.590000,398201725.270000,8593.160000,689841268.820000,1803979780.710000,2493821049.530000,1777464382.490000,3445480779.590000,5222945162.080000,5147113704.550000,11423919970.240000,16571033588.860001,549990231.000000,577453368.000000,371284.000000,720117.000000,311049.000000,463364299.000000,18470.000000,2.861637,598664.000000,87425470.314487,12759819404408.800781,626.854015,1032391.000000,17983283.544972,300998,108765,73680,7571105,703549.571429,710010.785714,723320.619048,732710.178571,30273.361429,36865.311429,248469127.037143,301510333.012143,13915.428571,12759819404408.800781,12706809058101.572266,12225460453411.369141,2.811303,8333.380000,8208.186000,8207.897143,8218.094286,8677.152381,9083.350714,9745.389333,8191.870000,572.361023,584.729607,574.329824,571.154018,568.253575,975463.428571,996946.642857,1016173.142857,1019630.066667,1040767.700000,300755.000000,300528.000000,300277.285714
2019-10-10,8672.580000,8466.130000,8593.160000,29187.080000,250267419.870000,8596.570000,492267365.120000,1238121252.150000,1730388617.270000,1432433392.310000,2662822631.510000,4095256023.820000,4380686648.040000,9509865556.410000,13890552204.459999,550363879.000000,577849029.000000,395661.000000,756672.000000,345048.000000,463709347.000000,17299.000000,2.345594,598826.000000,103887749.259995,12874760266706.500000,532.273292,968209.000000,17985308.544972,301227,108807,73698,7574895,708265.428571,708814.571429,723235.047619,732051.642857,30094.957143,33209.019286,248409349.322857,272771225.165714,14078.000000,12776239527594.187500,12768029466001.494141,12300559153519.441406,2.806972,8460.533333,8293.004000,8257.935714,8255.350000,8596.940000,9017.908214,9696.181167,8593.160000,564.737638,586.580640,573.797045,570.584669,568.092359,965480.000000,996766.071429,1015757.142857,1022576.716667,1038049.930000,300972.666667,300779.200000,300514.142857
2019-10-11,8834.110000,8259.770000,8596.570000,38612.050000,326882172.420000,8278.050000,485421706.340000,1607137464.320000,2092559170.660000,1353780956.070000,3031719174.780000,4385500130.850000,4143154588.020000,10982797706.270000,15125952211.510000,550727504.000000,578238506.000000,389477.000000,751493.000000,345425.000000,464054772.000000,12993.000000,2.167936,598982.000000,101167619.400187,13008091666971.900391,552.245161,1017074.000000,17987258.544972,301435,108860,73713,7578675,710809.428571,710979.928571,722911.476190,730912.321429,31858.365714,32511.547857,264463905.538571,268239686.703571,14043.857143,12811706993674.628906,12785763199041.714844,12373761366166.074219,2.803227,8489.260000,8374.952000,8273.650000,8260.827857,8506.543333,8943.113929,9644.358500,8596.570000,561.067182,579.236647,572.918217,569.038503,568.567033,955500.857143,991169.714286,1013880.571429,1022261.300000,1036351.340000,301220.000000,300985.400000,300757.428571
2019-10-12,8439.440000,8272.120000,8278.050000,11037.580000,92609964.730000,8316.660000,344351972.630000,572957910.880000,917309883.510000,1060668310.260000,1644951017.070000,2705619410.500000,3383644514.820000,7004907316.510000,10388551914.500000,551014401.000000,578566480.000000,327974.000000,614227.000000,301693.000000,464356465.000000,7884.000000,1.581351,599115.000000,86725049.798649,13008091666971.900391,644.212121,971500.000000,17988921.044972,301567,108892,73725,7581095,704517.571429,708233.142857,720099.190476,728463.714286,30953.501429,31171.218571,257453080.154286,257412756.815000,13748.571429,12847174459755.072266,12803496932081.937500,12413671962886.646484,2.786522,8397.093333,8395.262000,8294.247143,8267.471429,8426.937619,8869.938929,9601.769500,8278.050000,575.246712,586.582269,575.996758,570.772059,569.826263,967788.285714,997188.642857,1016303.392857,1018626.833333,1034669.460000,301409.666667,301184.000000,300985.428571
2019-10-13,8498.590000,8194.160000,8316.660000,20190.990000,168896951.150000,8296.340000,328201468.170000,812985153.780000,1141186621.950000,1077742684.770000,1793611712.140000,2871354396.920000,3416802828.760000,7143311182.340000,10560114011.100000,551273596.000000,578870860.000000,304380.000000,564137.000000,279487.000000,464635952.000000,6258.000000,1.509695,599257.000000,92032049.270001,13008091666971.900391,607.063830,817165.000000,17990696.044972,301698,108936,73740,7583880,701547.142857,706961.571429,717179.571429,727626.607143,29548.370000,30609.610000,247347407.460000,253283063.600714,12891.142857,12882641925835.513672,12821230665122.156250,12453582559607.222656,2.775488,8297.016667,8416.156000,8355.394286,8283.977143,8344.050000,8797.914643,9572.843667,8316.660000,578.917992,584.863018,577.256131,571.491776,571.307220,968378.428571,991339.428571,1014493.214286,1013251.050000,1032562.920000,301566.666667,301385.000000,301170.285714
2019-10-14,8414.240000,8228.060000,8296.340000,17507.780000,146015532.850000,8363.940000,452859007.430000,835341481.790000,1288200489.220000,1241131831.390000,2349383406.100000,3590515237.490000,3837425604.720000,8398093228.960000,12235518833.680000,551620603.000000,579239811.000000,368951.000000,714529.000000,304466.000000,464940418.000000,9389.000000,2.697212,599392.000000,87485567.944281,13008091666971.900391,638.611940,1059371.000000,17992383.544972,302028,108966,73750,7588180,695016.857143,703781.642857,715722.761905,724519.250000,26384.747143,28257.301429,222315426.334286,234623392.420000,12464.142857,12918109391915.957031,12838964398162.378906,12493493156327.796875,2.769701,8325.646667,8370.312000,8376.655714,8287.500000,8280.685238,8729.777143,9540.434167,8296.340000,590.532314,583.611047,581.200164,572.941399,572.859328,976030.000000,984828.428571,1014651.500000,1013138.133333,1034184.810000,301764.333333,301591.000000,301378.000000
2019-10-15,8439.310000,8116.920000,8363.940000,24899.110000,205674618.320000,8173.480000,495574684.560000,1036166690.130000,1531741374.690000,1279460048.770000,2116506380.770000,3395966347.810000,4007316251.470000,8069122478.590000,12076438730.059999,551977910.000000,579623375.000000,383564.000000,732096.000000,339698.000000,465280116.000000,14052.000000,2.197919,599545.000000,99704576.574010,13008091666971.900391,560.348684,995947.000000,17994296.044972,302001,109005,73765,7589260,693324.428571,699463.785714,709448.000000,721782.928571,26933.168571,27009.523571,226935483.515714,223925411.985000,12335.000000,12953576857996.402344,12856698131202.599609,12533403753048.371094,2.729003,8277.920000,8285.694000,8374.028571,8276.560000,8263.110952,8657.450714,9503.985000,8363.940000,594.515578,580.374384,580.522627,572.472324,572.905644,980236.714286,975962.642857,1008874.178571,1012470.850000,1034576.210000,301909.000000,301745.800000,301564.857143
2019-10-16,8193.410000,7945.770000,8173.480000,34102.920000,274670310.130000,8014.390000,434799811.890000,1081006969.970000,1515806781.860000,1191077002.950000,2478947640.830000,3670024643.780000,3756727119.830000,9033597046.950001,12790324166.790001,552355994.000000,580012500.000000,389125.000000,763139.000000,338473.000000,465618589.000000,16042.000000,3.086399,599688.000000,92162551.754836,13008091666971.900391,606.204225,1116763.000000,17996083.544972,302193,109050,73779,7592655,699470.428571,701510.000000,706497.333333,717358.071429,25076.787143,27675.074286,209288138.495714,228878632.766429,11988.142857,12989044324076.841797,12874431864242.822266,12573314349768.949219,2.754131,8183.936667,8232.962000,8291.347143,8249.622143,8242.511905,8580.701071,9467.212333,8173.480000,591.565608,581.963315,584.855891,571.494101,574.213957,992289.857143,983876.642857,1010547.678571,1014470.733333,1035095.890000,302074.000000,301897.400000,301735.571429
2019-10-17,8145.500000,7948.950000,8014.390000,21657.020000,175172893.700000,8082.460000,374546934.950000,823276061.790000,1197822996.740000,1138039545.680000,1970716235.870000,3108755781.550000,3557118772.960000,7502004394.920000,11059123167.879999,552747749.000000,580393652.000000,381152.000000,751155.000000,334105.000000,465952694.000000,16163.000000,3.057689,599838.000000,97226464.793963,13008091666971.900391,574.630872,1098597.000000,17997958.544972,302344,109091,73788,7595415,698682.285714,703473.857143,705437.142857,717096.857143,24001.064286,27048.010714,198560349.042857,223484849.182857,11825.857143,13008091666971.900391,12892165597283.044922,12613224946489.521484,2.785099,8090.110000,8186.122000,8217.902857,8237.919286,8242.867619,8502.180714,9429.815833,8014.390000,597.616691,581.177165,584.464185,569.870215,574.333534,1010916.714286,988198.357143,1010340.750000,1016955.533333,1034529.240000,302179.333333,302052.800000,301895.142857
2019-10-18,8157.360000,7850.660000,8082.460000,27732.540000,221065928.440000,7972.620000,392178120.820000,981726342.640000,1373904463.470000,1215855563.490000,2205308251.900000,3421163735.670000,3816500130.180000,8665335279.959999,12481835330.420000,553087813.000000,580768194.000000,374542.000000,699255.000000,339390.000000,466292084.000000,14380.000000,3.010160,599998.000000,106046810.779774,13008091666971.900391,526.836478,942360.000000,17999958.544972,302541,109127,73802,7598635,691219.714286,701014.571429,704393.190476,714988.535714,22446.848571,27152.607143,183443742.760000,223953824.149286,12024.000000,13008091666971.902344,12909899330323.265625,12653135543210.097656,2.801040,8023.156667,8121.378000,8174.270000,8223.960000,8231.975238,8423.475000,9380.656833,8082.460000,593.986879,577.527030,582.914536,569.861728,572.894399,1000243.285714,977872.071429,1006844.250000,1017013.116667,1031250.480000,302359.333333,302221.400000,302053.142857
2019-10-19,8108.690000,7919.050000,7972.620000,17875.390000,143202359.390000,7973.630000,300990419.170000,739250387.200000,1040240806.370000,1108442373.480000,1848834743.960000,2957277037.700000,3454211759.440000,7290027815.780000,10744239575.230000,553397979.000000,581127771.000000,359577.000000,654735.000000,304736.000000,466596820.000000,8758.000000,2.779953,600140.000000,92460889.086903,13008091666971.900391,604.248227,968948.000000,18001733.544972,302685,109156,73818,7601200,697006.571429,700762.071429,704490.952381,714326.035714,23423.678571,27188.590000,190671227.711428,224062153.932857,12148.857143,13008091666971.900391,12927633063363.484375,12693046139930.671875,2.823099,8009.570000,8043.316000,8125.265714,8209.756429,8220.069524,8351.519643,9334.038000,7972.620000,588.277751,581.762231,585.826864,570.581984,572.312037,999878.714286,983833.500000,1009851.892857,1015208.700000,1028409.710000,302523.333333,302352.800000,302212.857143
2019-10-20,8326.130000,7911.490000,7973.630000,25287.680000,205394286.060000,8247.250000,355028937.560000,987613053.380000,1342642073.410000,1136608531.660000,2388313457.560000,3524922071.690000,3577485012.370000,9160567124.450001,12738052136.809999,553681841.000000,581449232.000000,321461.000000,593306.000000,289796.000000,466886616.000000,8686.000000,2.586834,600286.000000,96851568.582171,13008091666971.900391,576.855172,845296.000000,18003558.544972,302860,109196,73837,7604425,701173.571429,701360.357143,705032.238095,713178.071429,24151.777143,26850.073571,195885132.698571,221616270.079286,12495.714286,13008091666971.902344,12945366796403.707031,12732956736651.246094,2.723711,8064.500000,8058.070000,8118.252857,8236.823571,8228.735714,8287.600714,9302.631000,7973.630000,583.962229,581.440110,588.124938,569.637225,572.819607,1003897.428571,986137.928571,1009655.500000,1009490.066667,1024538.450000,302695.333333,302524.600000,302378.857143
2019-10-21,8359.520000,8177.110000,8247.250000,22831.650000,188511539.860000,8223.250000,434094348.350000,876883550.080000,1310977898.420000,1306648603.990000,2252209695.470000,3558858299.470000,4072603705.170000,8241292386.130000,12313896091.299999,554054648.000000,581846763.000000,397531.000000,763038.000000,351791.000000,467238407.000000,9541.000000,2.554993,600445.000000,103077534.158858,13008091666971.900391,542.012658,1009093.000000,18005546.044972,302988,109235,73858,7607205,708103.428571,701560.142857,705222.238095,713817.928571,24912.330000,25648.538571,201955990.842857,212135708.588571,12517.428571,13008091666971.902344,12963100529443.927734,12772867333371.824219,2.630719,8148.043333,8099.842000,8098.154286,8237.405000,8224.384762,8235.052500,9271.283333,8247.250000,570.162331,580.347323,580.272672,568.465293,572.282591,996714.857143,986372.428571,1001276.000000,1005610.183333,1024143.560000,302844.333333,302683.600000,302516.000000
2019-10-22,8318.410000,8021.360000,8223.250000,24453.790000,200593851.390000,8034.500000,402537046.920000,921878288.970000,1324415335.880000,1276350225.150000,2488673841.180000,3765024066.330000,4035973036.390000,9282456141.459999,13318429177.850000,554426216.000000,582240899.000000,394136.000000,749792.000000,341464.000000,467579871.000000,11122.000000,3.342447,600614.000000,110785113.289501,13008091666971.900391,504.303571,959074.000000,18007658.544972,303122,109270,73868,7609670,710631.428571,701977.928571,703186.333333,709743.857143,24848.712857,25890.940714,201230166.995714,214082825.255714,12098.857143,13008091666971.900391,12980834262484.152344,12812777930092.396484,2.618014,8168.333333,8090.250000,8078.300000,8226.164286,8210.473333,8216.908214,9231.683500,8223.250000,562.155886,578.335732,578.713459,567.459387,571.413752,991447.285714,985842.000000,993970.857143,1003336.083333,1024205.420000,302990.000000,302839.200000,302676.142857
2019-10-23,8071.800000,7336.060000,8034.500000,60122.390000,457672451.420000,7479.540000,564777372.770000,1984368559.530000,2549146007.100000,1635867695.520000,3879380625.390000,5515248320.920000,4922082802.850000,13121564354.850000,18043647157.700001,554807193.000000,582630484.000000,389585.000000,768722.000000,349320.000000,467929191.000000,14589.000000,3.820353,600782.000000,109865482.762909,13069108485875.699219,510.910180,978411.000000,18009758.544972,303393,109363,73882,7615055,711429.000000,705449.714286,704816.333333,707730.250000,28565.780000,26821.283571,227373330.037143,218330734.266429,11891.285714,13016808355386.730469,13002926339731.785156,12854867698916.677734,2.585289,7912.430000,7991.634000,8001.892857,8146.620000,8167.045714,8182.357143,9187.174667,8034.500000,548.542451,570.054030,577.391818,566.962083,570.641061,971682.714286,981986.285714,989466.464286,1003357.483333,1022628.500000,303167.666667,303009.600000,302847.571429
2019-10-24,7524.310000,7370.130000,7479.540000,28580.180000,213663114.760000,7444.200000,379321890.910000,928550128.180000,1307872019.090000,1249612965.470000,2434789754.610000,3684402720.080000,3818505069.910000,8778836300.240000,12597341370.150000,555164515.000000,582994236.000000,363752.000000,732414.000000,303843.000000,468233034.000000,14553.000000,3.293698,600915.000000,90352561.843835,13691480038694.500000,650.833333,1091473.000000,18011421.044972,303656,109414,73894,7619260,708751.714286,703717.000000,705233.142857,706265.785714,29554.802857,26777.933571,232871933.045714,215716141.044286,11661.285714,13114435265632.814453,13061263466302.357422,12914646466151.923828,2.589480,7652.746667,7885.748000,7910.712857,8064.307857,8128.850476,8159.828929,9142.215500,7479.540000,559.428517,578.522604,582.551622,568.588959,571.897344,970665.000000,990790.857143,993778.464286,1008145.350000,1022554.480000,303390.333333,303203.800000,303035.000000
2019-10-25,8783.850000,7431.200000,7444.200000,79777.720000,656574822.360000,8671.100000,711792909.960000,2995019704.460000,3706812701.130000,2046748381.880000,5930767497.900000,7977515879.780000,6199388550.970000,19563929098.820000,25763317649.790001,555562565.000000,583396473.000000,402237.000000,806794.000000,328598.000000,468561632.000000,15610.000000,4.105200,601053.000000,94164115.282614,13691480038694.500000,624.489051,1190200.000000,18013146.044972,304054,109541,73910,7626815,724114.428571,707667.071429,708714.523810,709323.500000,36989.828571,29718.338571,295087489.320000,239265616.040000,11837.000000,13212062175878.900391,13110076921425.400391,12947920060233.556641,2.627692,7864.946667,7970.518000,8010.495714,8092.382857,8152.805238,8176.605357,9113.985333,7444.200000,573.378885,583.682882,581.459764,568.511203,571.736704,1006070.714286,1003157.000000,997163.357143,1008475.116667,1022919.240000,303701.000000,303442.600000,303251.142857
2019-10-26,10380.480000,8654.840000,8671.100000,154648.620000,1457875080.400000,9258.980000,923704547.640000,5470725368.320000,6394429823.370000,2625849783.460000,10744484640.270000,13370334423.740000,7806392144.700000,31620954338.810001,39427346483.510002,555941754.000000,583774165.000000,377692.000000,783057.000000,305722.000000,468867354.000000,16370.000000,3.286679,601193.000000,96811794.397774,13691480038694.500000,607.410072,1225023.000000,18014896.044972,304437,109694,73934,7635070,742446.142857,719726.357143,714656.761905,713979.750000,56528.861429,39976.270000,482897878.035714,336784552.873571,12924.428571,13309689086124.986328,13158890376548.441406,12981193654315.189453,2.668588,8458.093333,8177.664000,8194.117143,8159.691429,8204.543333,8213.581429,9098.710500,8671.100000,573.830577,581.054164,583.818216,567.926620,570.752638,1042652.857143,1021265.785714,1009227.214286,1009563.183333,1022559.130000,304049.000000,303732.400000,303501.428571
2019-10-27,9805.420000,9114.580000,9258.980000,64673.130000,614726341.040000,9550.600000,761359983.630000,3167166629.290000,3928526612.920000,2145629486.980000,7453105537.020000,9598735119.510000,6441659558.670000,23108327191.369999,29549986750.040001,556219717.000000,584083421.000000,309256.000000,608889.000000,256253.000000,469123607.000000,13766.000000,2.669239,601308.000000,77787286.214938,13691480038694.500000,755.964912,1102331.000000,18016333.544972,304674,109748,73953,7639265,744672.285714,722922.928571,715797.666667,714942.250000,62155.354286,43153.565714,541373885.890000,368629509.294286,13650.142857,13407315996371.072266,13207703831671.486328,13014467248396.822266,2.688046,9160.226667,8480.884000,8380.310000,8249.281429,8284.652381,8266.629286,9095.840000,9258.980000,599.417683,591.689956,588.276487,571.075813,571.019382,1079372.142857,1041634.785714,1016487.107143,1010627.583333,1020953.400000,304388.333333,304042.800000,303760.571429
2019-10-28,9934.710000,9201.490000,9550.600000,54907.490000,522287119.660000,9222.230000,703248803.100000,2681542468.210000,3384791271.310000,2014313574.370000,5793529570.550000,7807843144.920000,6093006180.900000,19348551819.150002,25441557907.830002,556599481.000000,584467180.000000,383759.000000,770522.000000,309611.000000,469433218.000000,10918.000000,6.279214,601442.000000,91443656.428350,13691480038694.500000,643.067669,1200985.000000,18018008.544972,304950,109808,73980,7644200,745741.428571,726922.428571,716287.238095,715352.035714,66737.617143,45824.973571,589056111.575714,395506051.209286,13846.857143,13504942906617.156250,13256517286794.529297,13047740842478.453125,2.785287,9343.936667,8829.422000,8523.021429,8310.587857,8332.610476,8299.043929,9091.330333,9550.600000,613.854113,592.008222,587.809635,573.043607,572.560001,1106785.285714,1051750.071429,1018289.250000,1014052.050000,1022487.550000,304687.000000,304354.200000,304040.857143
2019-10-29,9565.110000,9099.360000,9222.230000,40284.460000,377872980.920000,9432.860000,690608828.140000,2067770071.630000,2758378899.760000,2019597870.540000,5149841995.730000,7169439866.270000,6403795844.000000,18021872002.950001,24425667846.950001,556962925.000000,584844019.000000,376839.000000,745317.000000,307953.000000,469741171.000000,11977.000000,4.876624,601575.000000,94180744.352009,13691480038694.500000,624.378788,1159250.000000,18019671.044972,305144,109851,74005,7647840,745102.142857,727866.785714,716352.666667,713665.285714,68999.141429,46923.927143,614381701.508572,407805934.252143,13969.000000,13602569816863.244141,13305330741917.572266,13081014436560.083984,2.836741,9401.896667,9227.154000,8722.787143,8400.543571,8391.705238,8338.551786,9088.757167,9222.230000,631.007715,596.581801,588.478092,574.457048,572.973114,1135381.857143,1063414.571429,1019688.607143,1016616.033333,1025208.150000,304922.666667,304651.800000,304329.714286
